pmid	title_e	journal
32503590	The challenge of ventilator-associated pneumonia diagnosis in COVID-19 patients.	Crit Care
32503382	Biomarkers associated with COVID-19 disease progression.	Crit Rev Clin Lab Sci
32503180	Fatal Outcomes of COVID-19 in Patients with Severe Acute Kidney Injury.	J Clin Med
32503088	A systematic review of neurological manifestations of SARS-CoV-2 infection: the devil is hidden in the details.	Eur J Neurol
32503076	Management of Care for Neonates Born to SARS-CoV-2 Positive Women with or without Clinical Symptoms (COVID-19).	Klin Padiatr
32503061	Homeopathic Clinical Features of 18 Patients in COVID-19 Outbreaks in Hong Kong.	Homeopathy
32502646	Comparison of diagnostic accuracies of rapid serological tests and ELISA to molecular diagnostics in patients with suspected coronavirus disease 2019 presenting to the hospital.	Clin Microbiol Infect
32502645	New-onset anosmia and ageusia in adult patients diagnosed with SARS-CoV-2 infection.	Clin Microbiol Infect
32502594	"Prevention, Diagnosis, and Treatment of VTE in Patients With Coronavirus Disease 2019: CHEST Guideline and Expert Panel Report."	Chest
32502585	"Chilblain-like acral lesions during the COVID-19 pandemic (""COVID toes""): Histologic, immunofluorescence, and immunohistochemical study of 17 cases."	J Am Acad Dermatol
32502551	"Clinical features of familial clustering in patients infected with 2019 novel coronavirus in Wuhan, China."	Virus Res
32502510	SARS-CoV-2: Is the liver merely a bystander to severe disease?	J Hepatol
32502509	The association between severe or dead COVID-19 and autoimmune diseases: A systematic review and meta-analysis.	J Infect
32502334	False Negative Tests for SARS-CoV-2 Infection - Challenges and Implications.	N Engl J Med
32502331	"Comparison of confirmed COVID-19 with SARS and MERS cases - Clinical characteristics, laboratory findings, radiographic signs and outcomes: A systematic review and meta-analysis."	Rev Med Virol
32502117	Coronavirus disease 2019 in children: Current status.	J Chin Med Assoc
32502116	Hunting severe acute respiratory syndrome coronavirus 2 (2019 novel coronavirus): From laboratory testing back to basic research.	J Chin Med Assoc
32502091	Incidental CT Findings Suspicious for COVID-19-Associated Pneumonia on Nuclear Medicine Examinations: Recognition and Management Plan.	Clin Nucl Med
32502034	"The epidemiological characteristics of 2019 novel coronavirus diseases (COVID-19) in Jingmen, Hubei, China."	Medicine (Baltimore)
32502008	The effect of massage on the quality of life in patients recovering from COVID-19: A systematic review protocol.	Medicine (Baltimore)
32501535	Identification of nsp1 gene as the target of SARS-CoV-2 real-time RT-PCR using nanopore whole-genome sequencing.	J Med Virol
32501489	Thromboelastographic Results and Hypercoagulability Syndrome in Patients With Coronavirus Disease 2019 Who Are Critically Ill.	JAMA Netw Open
32501440	"Assessing risk factors for SARS-CoV-2 infection in patients presenting with symptoms in Shanghai, China: a multicentre, observational cohort study."	Lancet Digit Health
32501429	Novel wastewater surveillance strategy for early detection of coronavirus disease 2019 hotspots.	Curr Opin Environ Sci Health
32501424	A modified deep convolutional neural network for detecting COVID-19 and pneumonia from chest X-ray images based on the concatenation of Xception and ResNet50V2.	Inform Med Unlocked
32501411	SARS-CoV-2 infection serology: a useful tool to overcome lockdown?	Cell Death Discov
32501293	Longitudinal COVID-19 profiling associates IL-1RA and IL-10 with disease severity and RANTES with mild disease.	JCI Insight
32500987	Characteristics and assessment of the usefulness of serological tests in the diagnostic of infections caused by coronavirus SARS-CoV-2 on the basis of available manufacturer's data and literature review.	Przegl Epidemiol
32500944	First detection and genome sequencing of SARS-CoV-2 in an infected cat in France.	Transbound Emerg Dis
32500854	Primary Respiratory Bacterial Coinfections in Patients with COVID-19.	Am J Trop Med Hyg
32500849	Frequency of Abnormalities Detected by Point-of-Care Lung Ultrasound in Symptomatic COVID-19 Patients: Systematic Review and Meta-Analysis.	Am J Trop Med Hyg
32500721	Approach to Acute Cardiovascular Complications in COVID-19 Infection.	Circ Heart Fail
32500700	Novel coronavirus disease 2019: predicting prognosis with a computed tomography-based disease severity score and clinical laboratory data.	Pol Arch Intern Med
32500549	Clinical update on COVID-19 in pregnancy: A review article.	J Obstet Gynaecol Res
32500509	Chest CT features of coronavirus disease 2019 (COVID-19) pneumonia: key points for radiologists.	Radiol Med
32500326	Olfactory and gustatory dysfunctions in 100 patients hospitalized for COVID-19: sex differences and recovery time in real-life.	Eur Arch Otorhinolaryngol
32500199	"Dying with SARS-CoV-2 infection-an autopsy study of the first consecutive 80 cases in Hamburg, Germany."	Int J Legal Med
32499983	A Comprehensive Review of Severe Acute Respiratory Syndrome Coronavirus 2.	Cureus
32499548	Autoimmune and inflammatory diseases following COVID-19.	Nat Rev Rheumatol
32499448	Comparison of clinical characteristics and outcomes of patients with coronavirus disease 2019 at different ages.	Aging (Albany NY)
32499303	Famotidine use and quantitative symptom tracking for COVID-19 in non-hospitalised patients: a case series.	Gut
32499174	Earlier and widespread screening for SARS-CoV-2 is needed for first responders.	Am J Emerg Med
32499015	Arterial thrombotic complications in hospitalized patients with COVID-19.	Rev Esp Cardiol (Engl Ed)
32498972	SARS-CoV2 RNA detection in a pancreatic pseudocyst sample.	Pancreatology
32498762	Coronavirus Disease 2019: Clinical Review.	Acta Med Port
32498691	Immediate and long-term consequences of COVID-19 infections for the development of neurological disease.	Alzheimers Res Ther
32498689	Mortality rates of patients with COVID-19 in the intensive care unit: a systematic review of the emerging literature.	Crit Care
32498686	"Immunologic aspects of characteristics, diagnosis, and treatment of coronavirus disease 2019 (COVID-19)."	J Biomed Sci
32498685	The role of pulmonary CT scans for children during the COVID-19 pandemic.	BMC Med
32498503	COVID-19: a review.	Monaldi Arch Chest Dis
32498262	Outcomes of COVID-19 among Patients on In-Center Hemodialysis: An Experience from the Epicenter in South Korea.	J Clin Med
32498135	"Older age and comorbidity are independent mortality predictors in a large cohort of 1305 COVID-19 patients in Michigan, United States."	J Intern Med
32498065	Neonates Hospitalized with Community-Acquired SARS-CoV-2 in a Colorado Neonatal Intensive Care Unit.	Neonatology
32497913	A current review of COVID-19 for the cardiovascular specialist.	Am Heart J
32497809	Evaluation of a novel antigen-based rapid detection test for the diagnosis of SARS-CoV-2 in respiratory samples.	Int J Infect Dis
32497798	"A follow-up study of recovered patients with COVID-19 in Wuhan, China."	Int J Infect Dis
32497777	The neuroinvasive potential of severe acute respiratory syndrome coronavirus 2.	Brain Behav Immun
32497749	COVID-19 and SIC (!).	J Vasc Surg
32497637	"Analysis of Gastrointestinal and Hepatic Manifestations of SARS-CoV-2 Infection in 892 Patients in Queens, NY."	Clin Gastroenterol Hepatol
32497521	Acute myocardial injury: a novel clinical pattern in children with COVID-19.	Lancet Child Adolesc Health
32497397	Psychophysical olfactory testing in COVID-19: is smell function really impaired in nearly all patients?	Int Forum Allergy Rhinol
32497297	Gendered effects on inflammation reaction and outcome of COVID-19 patients in Wuhan.	J Med Virol
32497288	COVID-19 polyradiculitis in 24 patients without SARS-CoV-2 in the cerebro-spinal fluid.	J Med Virol
32497212	The Natural History and Transmission Potential of Asymptomatic Severe Acute Respiratory Syndrome Coronavirus 2 Infection.	Clin Infect Dis
32497196	Neutralizing Antibody Responses to Severe Acute Respiratory Syndrome Coronavirus 2 in Coronavirus Disease 2019 Inpatients and Convalescent Patients.	Clin Infect Dis
32497191	Alterations of the Gut Microbiota in Patients With Coronavirus Disease 2019 or H1N1 Influenza.	Clin Infect Dis
32497090	Maternal and neonatal outcomes associated with COVID-19 infection: A systematic review.	PLoS One
32497001	"Viral RNA Load in Mildly Symptomatic and Asymptomatic Children with COVID-19, Seoul, South Korea."	Emerg Infect Dis
32496988	A Deep Neural Network to Distinguish COVID-19 from other Chest Diseases Using X-ray Images.	Curr Med Imaging
32496919	Serodiagnostics for Severe Acute Respiratory Syndrome-Related Coronavirus 2 : A Narrative Review.	Ann Intern Med
32496811	Prevalence of COVID-19 in Out-of-Hospital Cardiac Arrest: Implications for Bystander Cardiopulmonary Resuscitation.	Circulation
32496734	The effects of blood group types on the risk of COVID-19 infection and its clinical outcome	Turk J Med Sci
32496583	Chilblain-like lesions during the COVID-19 pandemic: should we really worry?	Int J Dermatol
32496574	"Universal screening for SARS-CoV-2 in asymptomatic obstetric patients in Tokyo, Japan."	Int J Gynaecol Obstet
32496407	The Role of Children in the Dynamics of Intra Family Coronavirus 2019 Spread in Densely Populated Area.	Pediatr Infect Dis J
32496357	Early Experience With COVID-19 and Solid Organ Transplantation at a US High-volume Transplant Center.	Transplantation
32496340	Management of Digestive Disorders and Procedures Associated With COVID-19.	Am J Gastroenterol
32496339	Lipase Elevation in Patients With COVID-19.	Am J Gastroenterol
32496337	Prevalence and Severity of Coronavirus Disease 2019 (COVID-19) Illness in Symptomatic Pregnant and Postpartum Women Stratified by Hispanic Ethnicity.	Obstet Gynecol
32496259	COVID-19-Hospitalized Patients in Karnataka: Survival and Stay Characteristics.	Indian J Public Health
32496252	"An epidemiological study of laboratory confirmed COVID-19 cases admitted in a tertiary care hospital of Pune, Maharashtra."	Indian J Public Health
32496242	SARS-CoV-2 Laboratory Testing in India's Pandemic Response: A Public Health Perspective.	Indian J Public Health
32496206	Epidemiological Observations on the Association Between Anosmia and COVID-19 Infection: Analysis of Data From a Self-Assessment Web Application.	J Med Internet Res
32495985	The association between D-dimers in COVID-19 patients and mortality remains beset of uncertainties.	J Thromb Haemost
32495923	COVID-19: a conundrum to decipher.	Eur Rev Med Pharmacol Sci
32495921	An update on novel COVID-19 pandemic: a battle between humans and virus.	Eur Rev Med Pharmacol Sci
32495918	Clinical characteristics of two human-to-human transmitted coronaviruses: Corona Virus Disease 2019 vs. Middle East Respiratory Syndrome Coronavirus.	Eur Rev Med Pharmacol Sci
32495917	Viral kinetics and factors associated with rapid viral clearance during lopinavir/ritonavir-based combination therapy in non-severe COVID-19 patients.	Eur Rev Med Pharmacol Sci
32495914	No infectious risk of COVID-19 patients with long-term fecal 2019-nCoV nucleic acid positive.	Eur Rev Med Pharmacol Sci
32495496	Abnormal liver tests in patients hospitalized with Coronavirus disease 2019: Should we worry?	Liver Int
32495219	Clinical Features and Treatment Protocol in Eleven Chinese Children with Mild COVID-19.	Indian J Pediatr
32495027	Hematological findings in coronavirus disease 2019: indications of progression of disease.	Ann Hematol
32494948	Patient-Reported Outcome Questionnaires for the evaluation of olfactory and gustatory dysfunctions in COVID-19.	Eur Arch Otorhinolaryngol
32494927	Histological-ultrasonographical correlation of pulmonary involvement in severe COVID-19.	Intensive Care Med
32494853	Neurological complications of COVID-19: a preliminary review.	J Neurol
32494576	COVID-19 follow-up planning: what will we be missing?	ERJ Open Res
32493828	"Prevalence, risk factors and clinical outcomes of COVID-19 in patients with a history of pancreatitis in Northern California."	Gut
32493791	COVID-19 diagnostics in context.	Sci Transl Med
32493742	Diagnostic testing for SARS-CoV-2.	CMAJ
32493739	"Kawasaki-like multisystem inflammatory syndrome in children during the covid-19 pandemic in Paris, France: prospective observational study."	BMJ
32493736	Acute ischemic stroke and COVID-19.	Cleve Clin J Med
32493608	Obesity and risk of COVID-19: analysis of UK biobank.	Prim Care Diabetes
32493597	Stroke as a complication and prognostic factor of COVID-19.	Neurologia (Engl Ed)
32493370	Lactate dehydrogenase and susceptibility to deterioration of mild COVID-19 patients: a multicenter nested case-control study.	BMC Med
