pmid	title_e	journal
32509472	Insights on early mutational events in SARS-CoV-2 virus reveal founder effects across geographical regions.	PeerJ
32509310	Severe acute respiratory syndrome coronavirus 2: virus mutations in specific European populations.	New Microbes New Infect
32509257	"SARS-CoV-2, ""common cold"" coronaviruses' cross-reactivity and ""herd immunity"": The razor of Ockham (1285-1347)?"	Infect Dis Rep
32508311	COVID-19 and androgen-targeted therapy for prostate cancer patients.	Endocr Relat Cancer
32508078	SARS-CoV-2 infection in pregnant women: are there long-term effects in offspring's brain development?	Minerva Ginecol
32507883	Covid-19: the renin-angiotensin system imbalance hypothesis.	Clin Sci (Lond)
32507608	Hepatic consequences of COVID-19 infection. Lapping or biting?	Eur J Intern Med
32507577	COVID-19 and Cerebral Hemorrhage: Proposed Mechanisms.	J Neuroradiol
32507543	Spiking Pandemic Potential: Structural and Immunological Aspects of SARS-CoV-2.	Trends Microbiol
32507520	[COVID-19: Pathogenesis of a multi-faceted disease].	Rev Med Interne
32507410	"The influenza virus, SARS-CoV-2, and the airways: Clarification for the otorhinolaryngologist."	Eur Ann Otorhinolaryngol Head Neck Dis
32507368	"SARS-COV-2 associated acute pancreatitis: Cause, consequence or epiphenomenon?"	Pancreatology
32507105	The origin and underlying driving forces of the SARS-CoV-2 outbreak.	J Biomed Sci
32506937	Why Do People With Diabetes Have a High Risk for Severe COVID-19 Disease?-A Dental Hypothesis and Possible Prevention Strategy.	J Diabetes Sci Technol
32506775	Back to the basics: Propolis and COVID-19.	Dermatol Ther
32506743	No current evidence supporting risk of using Ibuprofen in patients with COVID-19.	Int J Clin Pract
32506725	"Dengue Fever, COVID-19 (SARS-CoV-2), and Antibody-Dependent Enhancement (ADE): A Perspective."	Cytometry A
32506640	Viral infections and their relationship with catastrophic antiphospholipid syndrome: a possible pathogenic mechanism of severe COVID-19 thrombotic complications.	J Intern Med
32506549	COVID-19: A Global Threat to the Nervous System.	Ann Neurol
32506536	Emerging viral mutants in Australia suggest RNA recombination event in the SARS-CoV-2 genome.	Med J Aust
32506509	Clinical characteristics of COVID-19 patients combined with allergy.	Allergy
32506222	COVID-19: Impact of and on Diabetes.	Diabetes Ther
32506195	Dipeptidyl peptidase-4 (DPP4) inhibition in COVID-19.	Acta Diabetol
32506067	Covid-19 and Exercise-Induced Immunomodulation.	Neuroimmunomodulation
32505980	Relationship between COVID-19 and obesity.	Diabetes Metab Syndr
32505911	Antibiotic consumption may be linked to exaggeration of COVID-19.	Med Hypotheses
32505910	Novel therapeutic targets for SARS-CoV-2-induced acute lung injury: Targeting a potential IL-1beta/neutrophil extracellular traps feedback loop.	Med Hypotheses
32505821	Analysis of the molecular mechanism of Pudilan (PDL) treatment for COVID-19 by network pharmacology tools.	Biomed Pharmacother
32505779	Could antiphospholipid antibodies contribute to coagulopathy in COVID-19?	J Am Acad Dermatol
32505692	Molecular analysis of several in-house rRT-PCR protocols for SARS-CoV-2 detection in the context of genetic variability of the virus in Colombia.	Infect Genet Evol
32505551	Oral submucous fibrosis and COVID-19: Perspective on comorbidity.	Oral Oncol
32505432	Does COVID-19 cause axonal GBS?	J Clin Neurosci
32505431	Neuroimmune correlates of the nervous system involvement of COVID-19: A commentary.	J Clin Neurosci
32505227	Immunology of COVID-19: Current State of the Science.	Immunity
32505073	Oral cancer and periodontal disease increase the risk of COVID 19? A mechanism mediated through furin and cathepsin overexpression.	Med Hypotheses
32505072	COVID-19 and picotechnology: Potential opportunities.	Med Hypotheses
32505071	SARS-CoV-2 and prostatitis: Dangerous relationship for male sexual and reproductive health.	Med Hypotheses
32505070	"Nebulized Lidocaine in COVID-19, An Hypothesis."	Med Hypotheses
32505067	Could autism spectrum disorders be a risk factor for COVID-19?	Med Hypotheses
32505066	COVID-19: Loss of bridging between innate and adaptive immunity?	Med Hypotheses
32504927	Periodontal pockets: A potential reservoir for SARS-CoV-2?	Med Hypotheses
32504925	What would Sergio Ferreira say to your physician in this war against COVID-19: How about kallikrein/kinin system?	Med Hypotheses
32504923	N-Acetylcysteine: A potential therapeutic agent for SARS-CoV-2.	Med Hypotheses
32504802	Optimizing high-yield production of SARS-CoV-2 soluble spike trimers for serology assays.	Protein Expr Purif
32504757	Protective role of ACE2 and its downregulation in SARS-CoV-2 infection leading to Macrophage Activation Syndrome: Therapeutic implications.	Life Sci
32504751	A novel role of nifuroxazide in attenuation of sepsis-associated acute lung and myocardial injuries; role of TLR4/NLPR3/IL-1beta signaling interruption.	Life Sci
32504450	Dysfunctional Coagulation in COVID-19: From Cell to Bedside.	Adv Ther
32504061	SARS-CoV-2 cross-reactivity in healthy donors.	Nat Rev Immunol
32504060	Immune evasion via SARS-CoV-2 ORF8 protein?	Nat Rev Immunol
32504059	Many paths to COVID-19 lymphocyte dysfunction.	Nat Rev Immunol
32504046	Implications of antibody-dependent enhancement of infection for SARS-CoV-2 countermeasures.	Nat Biotechnol
32503918	Enhanced receptor binding of SARS-CoV-2 through networks of hydrogen-bonding and hydrophobic interactions.	Proc Natl Acad Sci U S A
32503877	Inhibition of Bruton tyrosine kinase in patients with severe COVID-19.	Sci Immunol
32503822	Human Gene Sequences in SARS-CoV-2 and Other Viruses.	In Vivo
32503821	SARS-CoV-2 orf1b Gene Sequence in the NTNG1 Gene on Human Chromosome 1.	In Vivo
32503816	Oral Methioninase for Covid-19 Methionine-restriction Therapy.	In Vivo
32503815	Role of Interleukin-6 in Lung Complications in Patients With COVID-19: Therapeutic Implications.	In Vivo
32503680	Elevation of plasma angiotensin II level is a potential pathogenesis for the critically ill COVID-19 patients.	Crit Care
32503352	Genomic Sequencing and Analysis of Eight Camel-Derived Middle East Respiratory Syndrome Coronavirus (MERS-CoV) Isolates in Saudi Arabia.	Viruses
32502901	Ribosomal proteins as a possible tool for blocking SARS-COV 2 virus replication for a potential prospective treatment.	Med Hypotheses
32502882	Continuing versus suspending angiotensin-converting enzyme inhibitors and angiotensin receptor blockers: Impact on adverse outcomes in hospitalized patients with severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2)--The BRACE CORONA Trial.	Am Heart J
32502733	Exploring the genomic and proteomic variations of SARS-CoV-2 spike glycoprotein: A computational biology approach.	Infect Genet Evol
32502659	Potential role of statins in COVID-19.	Int J Infect Dis
32502616	"Co-expression of SARS-CoV-2 entry genes in the superficial adult human conjunctival, limbal and corneal epithelium suggests an additional route of entry via the ocular surface."	Ocul Surf
32502542	The immune system and COVID-19: Friend or foe?	Life Sci
32502296	SARS-CoV-2 as a Potential Trigger of Neurodegenerative Diseases.	Mov Disord
32502247	Inverse Association Between Chronic Hepatitis B Infection and Coronavirus Disease 2019 (COVID-19): Immune Exhaustion or Coincidence?	Clin Infect Dis
32502097	"Angiotensin-converting enzyme inhibitors, angiotensin II type 1 receptor blockers and risk of COVID 19: information from Bartter's and Gitelman's syndromes patients."	J Hypertens
32501810	ACE2 and TMPRSS2 variants and expression as candidates to sex and country differences in COVID-19 severity in Italy.	Aging (Albany NY)
32501731	Cholesterol: A new game player accelerating vasculopathy caused by SARS-CoV-2?	Am J Physiol Endocrinol Metab
32501607	Selective C-reactive protein apheresis for Covid-19 patients suffering from organ damage.	Ther Apher Dial
32501535	Identification of nsp1 gene as the target of SARS-CoV-2 real-time RT-PCR using nanopore whole-genome sequencing.	J Med Virol
32501480	Continuation versus discontinuation of ACE inhibitors or angiotensin II receptor blockers in COVID-19: effects on blood pressure control and mortality.	Eur Heart J Cardiovasc Pharmacother
32501455	Down Syndrome and COVID-19: A Perfect Storm?	Cell Rep Med
32501427	Potential pathophysiological mechanisms leading to increased COVID-19 susceptibility and severity in obesity.	Obes Med
32501423	Developing an ultra-efficient microsatellite discoverer to find structural differences between SARS-CoV-1 and Covid-19.	Inform Med Unlocked
32501397	The ancient and the new: is there an interaction between cytomegalovirus and SARS-CoV-2 infection?	Immun Ageing
32501218	Factors preventing materno-fetal transmission of SARS-CoV-2.	Placenta
32501190	ACE2 and COVID-19: using antihypertensive medications and pharmacogenetic considerations.	Pharmacogenomics
32500944	First detection and genome sequencing of SARS-CoV-2 in an infected cat in France.	Transbound Emerg Dis
32500928	COVID-19 breakthroughs: separating fact from fiction.	FEBS J
32500793	"Repurposing Nimesulide, a Potent Inhibitor of the B0AT1 Subunit of the SARS-CoV-2 Receptor, as a Therapeutic Adjuvant of COVID-19."	SLAS Discov
32500504	SARS-Coronavirus-2 Nsp13 Possesses NTPase and RNA Helicase Activities That Can Be Inhibited by Bismuth Salts.	Virol Sin
32499988	Protective Adaptive Immunity Against Severe Acute Respiratory Syndrome Coronaviruses 2 (SARS-CoV-2) and Implications for Vaccines.	Cureus
32499983	A Comprehensive Review of Severe Acute Respiratory Syndrome Coronavirus 2.	Cureus
32499922	ACE2 expression and sex disparity in COVID-19.	Cell Death Discov
32499909	Is diet partly responsible for differences in COVID-19 death rates between and within countries?	Clin Transl Allergy
32499548	Autoimmune and inflammatory diseases following COVID-19.	Nat Rev Rheumatol
32499358	Complete Genome Sequence of a SARS-CoV-2 Strain Isolated in Northern Germany.	Microbiol Resour Announc
32499314	Involvement of interleukin 6 in SARS-CoV-2 infection: siltuximab as a therapeutic option against COVID-19.	Eur J Hosp Pharm
32499236	"COVID-19 pandemic and troponin: indirect myocardial injury, myocardial inflammation or myocarditis?"	Heart
32499172	Active smoking and severity of coronavirus disease 2019 (COVID-19): Differences in measurement of variables could cause errors in the results.	Eur J Intern Med
32499154	Covid-19 Pandemic and Current Medical Interventions.	Arch Med Res
32499129	Immunotherapies for COVID-19: Restoring the immunity could be the priority.	Anaesth Crit Care Pain Med
32498973	Current evidence on pancreatic involvement in SARS-CoV-2 infection.	Pancreatology
32498762	Coronavirus Disease 2019: Clinical Review.	Acta Med Port
32498696	COVID-19 preclinical models: human angiotensin-converting enzyme 2 transgenic mice.	Hum Genomics
32498686	"Immunologic aspects of characteristics, diagnosis, and treatment of coronavirus disease 2019 (COVID-19)."	J Biomed Sci
32498581	Relationship between pregnancy and coronavirus: what we know.	J Matern Fetal Neonatal Med
32498503	COVID-19: a review.	Monaldi Arch Chest Dis
32497811	Iron: Innocent bystander or vicious culprit in COVID-19 pathogenesis?	Int J Infect Dis
32497778	A pharmacological interactome between COVID-19 patient samples and human sensory neurons reveals potential drivers of neurogenic pulmonary dysfunction.	Brain Behav Immun
32497632	"Potential therapeutic targets for combating SARS-CoV-2: Drug repurposing, clinical trials and recent advancements."	Life Sci
32497535	Commentary: Phosphodiesterase 4 inhibitors as potential adjunct treatment targeting the cytokine storm in COVID-19.	Metabolism
32497522	Respiratory Virus Infections: Understanding COVID-19.	Immunity
32497334	A missing link between SARS-CoV-2 and the eye?: ACE2 expression on the ocular surface.	J Med Virol
32497323	Increasing host cellular receptor-angiotensin-converting enzyme 2 expression by coronavirus may facilitate 2019-nCoV (or SARS-CoV-2) infection.	J Med Virol
32497298	Pancreatic injury in the course of coronavirus disease 2019: A not-so-rare occurrence.	J Med Virol
32497297	Gendered effects on inflammation reaction and outcome of COVID-19 patients in Wuhan.	J Med Virol
32497257	A lesson from a saboteur: High-MW kininogen impact in coronavirus-induced disease 2019.	Br J Pharmacol
32496715	"[Etiology of epidemic outbreaks COVID-19 on Wuhan, Hubei province, Chinese People Republic associated with 2019-nCoV (Nidovirales, Coronaviridae, Coronavirinae, Betacoronavirus, Subgenus Sarbecovirus): lessons of SARS-CoV outbreak.]"	Vopr Virusol
32496587	"Distribution of ACE2, CD147, CD26, and other SARS-CoV-2 associated molecules in tissues and immune cells in health and in asthma, COPD, obesity, hypertension, and COVID-19 risk factors."	Allergy
32496364	Angiotensin-Converting Enzyme Inhibitors and Angiotensin Receptor Blockers in Patients With Coronavirus Disease 2019: Friend or Foe?	Cardiol Rev
32496247	Genome analysis of SARS-CoV-2 isolates occurring in India: Present scenario.	Indian J Public Health
32495940	Probiotics and COVID-19: is there any link?	Lett Appl Microbiol
32495923	COVID-19: a conundrum to decipher.	Eur Rev Med Pharmacol Sci
32495849	Gender differences in COVID-19 infection. The estrogen effect on upper and lower airways. Can it help to figure out a treatment?	Eur Rev Med Pharmacol Sci
32495654	Targeting SARS-CoV-2 using polycomb inhibitors as antiviral agents.	Epigenomics
