pmid	title_e	journal
32434673	Complications of Orbital Emphysema in a COVID-19 Patient.	Ophthalmology
32434635	[Coronavirus disease 2019 and hypertension in 2 children].	Zhongguo Dang Dai Er Ke Za Zhi
32434605	Acute exacerbation of OCD symptoms precipitated by media reports of COVID-19.	Ir J Psychol Med
32434385	Cardiac Arrhythmias in COVID-19 Infection.	Circ Arrhythm Electrophysiol
32434277	Acral purpuric lesions (erythema multiforme type) associated with thrombotic vasculopathy in a child during the COVID-19 pandemic.	J Eur Acad Dermatol Venereol
32433817	Prolonged confusional state as first manifestation of COVID-19.	Ann Clin Transl Neurol
32433796	Robotic-assisted percutaneous coronary intervention in a COVID-19 patient.	Catheter Cardiovasc Interv
32433364	Low Barrier Tele-Buprenorphine in the Time of COVID-19: A Case Report.	J Addict Med
32433225	Acute Inflammation and Elevated Cardiac Markers in a Two-Month-Old Infant with Severe Acute Respiratory Syndrome Coronavirus 2 Infection Presenting with Cardiac Symptoms.	Pediatr Infect Dis J
32433168	A Case of Coronavirus Infection Incidentally Found on FDG PET/CT Scan.	Clin Nucl Med
32433162	FDG PET/CT in Diagnosing COVID-19 Infection in a Cancer Patient With Exposure History But Minimal Symptoms.	Clin Nucl Med
32433161	Laboratory-Proven Asymptomatic SARS-CoV-2 (COVID-19) Infection on 18F-FDG PET/CT.	Clin Nucl Med
32433160	FDG PET/CT Findings in an Asymptomatic Case of Confirmed COVID-19.	Clin Nucl Med
32432787	"SARS-CoV-2 identification in lungs, heart and kidney specimens by transmission and scanning electron microscopy."	Eur Rev Med Pharmacol Sci
32432518	Tocilizumab for Hemophagocytic Syndrome in a Kidney Transplant Recipient With COVID-19.	Ann Intern Med
32432162	Pharmaco-invasive Therapy for STEMI in a Patient with COVID-19: A Case Report.	Am J Med Case Rep
32432015	Neonatal Coronavirus 2019 (COVID-19) Infection: A Case Report and Review of Literature.	Cureus
32431992	Extracorporeal Membrane Oxygenation as Treatment of Severe COVID-19 Infection: A Case Report.	Cureus
32430637	COVID-19-associated meningoencephalitis complicated with intracranial hemorrhage: a case report.	Acta Neurochir (Wien)
32430631	Acute myocardial infarction due to coronary stent thrombosis in a symptomatic COVID-19 patient.	Clin Res Cardiol
32430579	[18F]-FDG PET/CT for suspected lymphoma relapse in a patient with concomitant pneumococcal pneumonia during COVID-19 outbreak: unexpected SARS-Cov-2 co-infection despite double RT-PCR negativity.	Eur J Nucl Med Mol Imaging
32430561	Anesthesia and protection in an emergency cesarean section for pregnant woman infected with a novel coronavirus: case report and literature review.	J Anesth
32430514	SARS-CoV-2 pulmonary infection revealed by subcutaneous emphysema and pneumomediastinum.	Intensive Care Med
32430156	COVID-19 in a pediatric heart transplant recipient: Emergence of donor-specific antibodies.	J Heart Lung Transplant
32429041	COVID-19 and Gastrointestinal Symptoms-A Case Report.	Geriatrics (Basel)
32428957	[Coronavirus (SARS-CoV-2) - Outbreak in North Rhine-Westphalia (District of Heinsberg) - First diagnosis of a COVID-19 manifestation in a couple].	Dtsch Med Wochenschr
32428291	Fever with rash in COVID-19: viral exanthema or secondary lesions?	J Eur Acad Dermatol Venereol
32428290	Severe COVID-19 in a pregnant patient admitted to hospital in Wuhan.	Int J Gynaecol Obstet
32427774	Early outcomes with utilization of tissue plasminogen activator in COVID-19-associated respiratory distress: A series of five cases.	J Trauma Acute Care Surg
32427773	Rescue therapy for severe COVID-19-associated acute respiratory distress syndrome with tissue plasminogen activator: A case series.	J Trauma Acute Care Surg
32427677	Three Cases of COVID-19 Disease With Colonic Manifestations.	Am J Gastroenterol
32427645	Pediatric Life-Threatening Coronavirus Disease 2019 With Myocarditis.	Pediatr Infect Dis J
32427416	COVID-19 complicated by acute myocardial infarction with extensive thrombus burden and cardiogenic shock.	Catheter Cardiovasc Interv
32427361	"Four cases: Human immunodeficiency virus and novel coronavirus 2019 Co-infection in patients from Long Island, New York."	J Med Virol
32427357	"Encephalopathy in patients with COVID-19: ""Causality or coincidence?"""	J Med Virol
32427200	A case of lung ultrasound findings in a 73-year-old male with COVID-19.	Vis J Emerg Med
32427161	Novel paediatric presentation of COVID-19 with ARDS and cytokine storm syndrome without respiratory symptoms.	Lancet Rheumatol
32426864	A clinicopathological study of eight patients with COVID-19 pneumonia and a late-onset exanthema.	J Eur Acad Dermatol Venereol
32426653	Early Multi-organ Point-of-Care Ultrasound Evaluation of Respiratory Distress During SARS-CoV-2 Outbreak: Case Report.	Clin Pract Cases Emerg Med
32426575	Clot in Transit on Transesophageal Echocardiography in a Prone Patient with COVID-19 Acute Respiratory Distress Syndrome.	CASE (Phila)
32426560	Atypical COVID-19 presentation in a patient undergoing staged thoracoabdominal aortic aneurysm repair.	J Vasc Surg Cases Innov Tech
32426558	"Kidney Biopsy Findings in a Critically Ill COVID-19 Patient With Dialysis-Dependent Acute Kidney Injury: A Case Against ""SARS-CoV-2 Nephropathy""."	Kidney Int Rep
32426243	The use of convalescent plasma therapy and remdesivir in the successful management of a critically ill obstetric patient with novel coronavirus 2019 infection: A case report.	Case Rep Womens Health
32426242	Novel coronavirus-related acute respiratory distress syndrome in a patient with twin pregnancy: A case report.	Case Rep Womens Health
32426230	Encephalopathy and seizure activity in a COVID-19 well controlled HIV patient.	IDCases
32426229	Successful intravenous immunoglobulin treatment in severe COVID-19 pneumonia.	IDCases
32426200	Encephalopathy as the Sentinel Sign of a Cortical Stroke in a Patient Infected With Coronavirus Disease-19 (COVID-19).	Cureus
32425697	A family cluster of COVID-19 involving an asymptomatic case with persistently positive SARS-CoV-2 in anal swabs.	Travel Med Infect Dis
32425639	Acute pulmonary embolism mimicking COVID - 19 pneumonia.	Int J Infect Dis
32425634	The dynamics of antibodies to SARS-CoV-2 in a case of SARS-CoV-2 infection.	Int J Infect Dis
32425356	Unique skin manifestations of COVID-19: Is drug eruption specific to COVID-19?	J Dermatol Sci
32425332	Neuroleptic malignant syndrome in a COVID-19 patient.	Brain Behav Immun
32425320	Nitrous oxide inhalant abuse and massive pulmonary embolism in COVID-19.	Am J Emerg Med
32425319	COVID-19 infection with extensive thrombosis: A case of phlegmasia cerulea dolens.	Am J Emerg Med
32425302	Perioperative Outcomes of Urological Surgery in Patients with SARS-CoV-2 Infection.	Eur Urol
32425299	Prolonged viral persistence in COVID-19 second trimester pregnant patient.	Eur J Obstet Gynecol Reprod Biol
32425298	Covid-19 during pregnancy: A case series from an universally tested population from the north of Portugal.	Eur J Obstet Gynecol Reprod Biol
32425297	SARS-CoV-2 infection in very preterm pregnancy: Experiences from two cases.	Eur J Obstet Gynecol Reprod Biol
32425272	Early manifestation of ARDS in COVID-19 infection in a 51- year-old man affected by Mounier-Kuhn syndrome.	Heart Lung
32425264	Severe arterial thrombosis associated with Covid-19 infection.	Thromb Res
32425184	[Takotsubo syndrome during SARS-CoV-2 pneumonia: a possible cardiovascular complication].	G Ital Cardiol (Rome)
32425009	Primary percutaneous coronary intervention in a COVID-19 patient with ST-segment elevation myocardial infarction after lung transplantation: a case report.	J Zhejiang Univ Sci B
32425008	Transmission risk of patients with COVID-19 meeting discharge criteria should be interpreted with caution.	J Zhejiang Univ Sci B
32424851	Therapy for probable COVID-19 associated erythema pernio-like lesions in pediatric age. Case report.	Dermatol Ther
32424616	A special symptom of olfactory dysfunction in coronavirus disease 2019: report of three cases.	J Neurovirol
32424482	Systemic arterial thrombosis and acute mesenteric ischemia in a patient with COVID-19.	Intensive Care Med
32424429	Neurologically Devastating Intraparenchymal Hemorrhage in COVID-19 Patients on Extracorporeal Membrane Oxygenation: A Case Series.	Neurosurgery
32423911	Tension pneumothorax in a patient with COVID-19.	BMJ Case Rep
32423842	False negative chest X-Rays in patients affected by COVID-19 pneumonia and corresponding chest CT findings.	Radiography (Lond)
32423791	COVID-19 (SARS-CoV-2) and the Heart - An Ominous Association.	Cardiovasc Revasc Med
32423738	Fatal outcome of COVID-19 disease in a 5-month infant with comorbidities.	Rev Esp Cardiol (Engl Ed)
32423586	SARS-CoV-2 and influenza virus co-infection.	Lancet
32423583	"Acute limb ischaemia in two young, non-atherosclerotic patients with COVID-19."	Lancet
32423324	Clinical course of COVID-19 infection in elderly patient with melanoma on nivolumab.	J Oncol Pharm Pract
32422529	Post SARS-CoV-2 Guillain-Barre syndrome.	Clin Neurophysiol
32422428	Venous cerebral thrombosis in COVID-19 patient.	J Neurol Sci
32422376	Interleukin-1 receptor antagonist anakinra in association with remdesivir in severe COVID-19: A case report.	Int J Infect Dis
32422288	Endovascular Treatment of a Ruptured Pararenal Abdominal Aortic Aneurysm in a Patient With Coronavirus Disease-2019: Suggestions and Case Report.	Ann Vasc Surg
32422287	Ruptured Popliteal Artery Aneurysm Complicated with Acute Respiratory Distress Syndrome Secondary to SARS-CoV-2 Infection.	Ann Vasc Surg
32422085	Cytokine Levels in the Body Fluids of a Patient With COVID-19 and Acute Respiratory Distress Syndrome: A Case Report.	Ann Intern Med
32422081	COVID-19 in a Hispanic Woman.	Arch Pathol Lab Med
32421910	Reactivation of SARS-CoV-2 after recovery.	Pediatr Int
32421494	Infectious SARS-CoV-2 in Feces of Patient with Severe COVID-19.	Emerg Infect Dis
32420961	Report of a series of healthy term newborns from convalescent mothers with COVID-19.	Acta Biomed
32420777	Positive RT-PCR in urine from an asymptomatic patient with novel coronavirus 2019 infection: a case report.	Infect Dis (Lond)
32420708	Abnormalities on chest computed tomography in patients with coronavirus disease 2019.	Pol Arch Intern Med
32420629	Evans syndrome in a patient with COVID-19.	Br J Haematol
32420614	First COVID-19 maternal mortality in the UK associated with thrombotic complications.	Br J Haematol
32420613	Atypical lymphocytes in peripheral blood of patients with COVID-19.	Br J Haematol
32420612	COVID-19-associated immune thrombocytopenia.	Br J Haematol
32420305	COVID-19 managed with early non-invasive ventilation and a bundle pharmacotherapy: A case report.	World J Clin Cases
32420106	An 'asymptomatic' driver with COVID-19: atypical suspected myocarditis by SARS-CoV-2.	Cardiovasc Diagn Ther
32419710	Deep venous thrombosis in a non-critically ill patient with novel COVID-19 infection.	Thromb Res
32419709	Oligosymptomatic Kidney Transplant Patients With COVID-19: Do They Pose a Risk to Other Recipients?	Transplant Proc
32419694	Case Report: COVID-19 Presenting as Acute Undifferentiated Febrile Illness-A Tropical World Threat.	Am J Trop Med Hyg
32419568	"Orbital cellulitis, sinusitis and intracranial abnormalities in two adolescents with COVID-19."	Orbit
32419212	Granulocyte-colony stimulating factor in COVID-19: Is it stimulating more than just the bone marrow?	Am J Hematol
32419177	Collateral damage of COVID-19 pandemic: Delayed medical care.	J Card Surg
32419077	Spontaneous Bleedings in COVID-19 Patients: An Emerging Complication.	Cardiovasc Intervent Radiol
32418320	Urticaria in a patient with COVID-19: Therapeutic and diagnostic difficulties.	Dermatol Ther
32418288	Steroid-Responsive Encephalitis in Coronavirus Disease 2019.	Ann Neurol
32418065	Added value of (18)F-FDG PET/CT in a SARS-CoV-2-infected complex case with persistent fever.	Eur J Nucl Med Mol Imaging
32417987	First motor seizure as presenting symptom of SARS-CoV-2 infection.	Neurol Sci
32417904	COVID-19 infection also occurs in patients taking hydroxychloroquine.	J Antimicrob Chemother
32417400	[Care management and elective carcinological surgery place during the COVID-19 pandemic: A case report].	Gynecol Obstet Fertil Senol
32417313	Unfavorable outcomes in pregnant patients with COVID-19.	J Infect
32417248	SARS-CoV-2 infection diagnosed only by cell culture isolation before the local outbreak in an Italian seven-week-old suckling baby.	Int J Infect Dis
32417136	COVID-19 in a patient with severe chronic rhinosinusitis with nasal polyps during therapy with dupilumab.	J Allergy Clin Immunol
32417029	Pre- and post-treatment chest CT changes in a patient with COVID-19.	Med Clin (Barc)
32417024	Ultrasound findings in patients with COVID-19 pneumonia in early and late stages: Two case-reports.	Anaesth Crit Care Pain Med
32416366	Catheter-directed thrombolysis in COVID-19 pneumonia with acute PE: Thinking beyond the guidelines.	Thromb Res
32416365	Occurrence of pulmonary embolism in a patient with mild clinical expression of COVID-19.	Thromb Res
32416330	A fine balance: Immunosuppression and immunotherapy in a patient with multiple sclerosis and COVID-19.	Mult Scler Relat Disord
32416144	A hospital-based COVID-19 abortion case in the early phase of the pandemic.	Contraception
32415905	Coronavirus disease 2019 in renal transplant recipients: Report of two cases.	Transpl Infect Dis
32415560	Bronchoalveolar lavage findings in severe COVID-19 pneumonia.	Intern Emerg Med
32415334	Recurrence of COVID-19 after recovery: a case report from Italy.	Infection
32414804	COVID-19 pneumonia in a large cohort of patients treated with biological and targeted synthetic antirheumatic drugs.	Ann Rheum Dis
32414666	A severe-type COVID-19 case with prolonged virus shedding.	J Formos Med Assoc
32414622	"Intravenous Thrombolysis for Stroke in a COVID-19 Positive Filipino Patient, a Case Report."	J Clin Neurosci
