pmid	title_e	journal
32395492	"Imitation dynamics in the mitigation of the novel coronavirus disease (COVID-19) outbreak in Wuhan, China from 2019 to 2020."	Ann Transl Med
32395038	Development of new hybrid model of discrete wavelet decomposition and autoregressive integrated moving average (ARIMA) models in application to one month forecast the casualties cases of COVID-19.	Chaos Solitons Fractals
32392880	Time Course of COVID-19 Cases in Austria.	Int J Environ Res Public Health
32391801	Prediction of the COVID-19 Pandemic for the Top 15 Affected Countries: Advanced Autoregressive Integrated Moving Average (ARIMA) Model.	JMIR Public Health Surveill
32391409	ONLINE FORECASTING OF COVID-19 CASES IN NIGERIA USING LIMITED DATA.	Data Brief
32391308	COVID-19 Trend Estimation in the Elderly Italian Region of Sardinia.	Front Public Health
32391240	Early Prediction of the 2019 Novel Coronavirus Outbreak in the Mainland China Based on Simple Mathematical Model.	IEEE Access
32390691	Time series forecasting of COVID-19 transmission in Canada using LSTM networks.	Chaos Solitons Fractals
32389846	Ascertainment rate of novel coronavirus disease (COVID-19) in Japan.	Int J Infect Dis
32388750	How should we overcome the threat by the pandemic of 2019-nCoV? Epidemic simulation using the SIRS model.	Clin Rheumatol
32387821	"Lockdown, one, two, none, or smart. Modeling containing covid-19 infection. A conceptual model."	Sci Total Environ
32387778	First confirmed detection of SARS-CoV-2 in untreated wastewater in Australia: A proof of concept for the wastewater surveillance of COVID-19 in the community.	Sci Total Environ
32386464	A Primer on COVID-19 Mathematical Models.	Obesity (Silver Spring)
32381148	Chaos theory applied to the outbreak of COVID-19: an ancillary approach to decision making in pandemic context.	Epidemiol Infect
32380708	Estimation of Unreported Novel Coronavirus (SARS-CoV-2) Infections from Reported Deaths: A Susceptible-Exposed-Infectious-Recovered-Dead Model.	J Clin Med
32379951	When a system breaks: queueing theory model of intensive care bed needs during the COVID-19 pandemic.	Med J Aust
32379502	Estimating The Infection Fatality Rate Among Symptomatic COVID-19 Cases In The United States.	Health Aff (Millwood)
32377030	Estimating the COVID-19 infection rate: Anatomy of an inference problem.	J Econom
32375455	Prediction of COVID-19 transmission dynamics using a mathematical model considering behavior changes in Korea.	Epidemiol Health
32375067	"Prediction of the COVID-19 spread in African countries and implications for prevention and control: A case study in South Africa, Egypt, Algeria, Nigeria, Senegal and Kenya."	Sci Total Environ
32374886	icumonitoring.ch: a platform for short-term forecasting of intensive care unit occupancy during the COVID-19 epidemic in Switzerland.	Swiss Med Wkly
32374400	"Estimated Demand for US Hospital Inpatient and Intensive Care Unit Beds for Patients With COVID-19 Based on Comparisons With Wuhan and Guangzhou, China."	JAMA Netw Open
32373996	The correlation between the spread of COVID-19 infections and weather variables in 30 Chinese provinces and the impact of Chinese government mitigation plans.	Eur Rev Med Pharmacol Sci
32372755	"Estimating the generation interval for coronavirus disease (COVID-19) based on symptom onset data, March 2020."	Euro Surveill
32370204	How Big Data and Artificial Intelligence Can Help Better Manage the COVID-19 Pandemic.	Int J Environ Res Public Health
32369029	Estimation of the Probability of Reinfection With COVID-19 by the Susceptible-Exposed-Infectious-Removed-Undetectable-Susceptible Model.	JMIR Public Health Surveill
32366584	A first estimation of the impact of public health actions against COVID-19 in Veneto (Italy).	J Epidemiol Community Health
32365703	"Estimation of the Excess COVID-19 Cases in Seoul, South Korea by the Students Arriving from China."	Int J Environ Res Public Health
32365217	Reproductive number of the COVID-19 epidemic in Switzerland with a focus on the Cantons of Basel-Stadt and Basel-Landschaft.	Swiss Med Wkly
32365045	Mathematical Modelling to Assess the Impact of Lockdown on COVID-19 Transmission in India: Model Development and Validation.	JMIR Public Health Surveill
32362697	Accurate closed-form solution of the SIR epidemic model.	Physica D
32361455	Modelling spatial variations of coronavirus disease (COVID-19) in Africa.	Sci Total Environ
32361446	"SutteARIMA: Short-term forecasting method, a case: Covid-19 and stock market in Spain."	Sci Total Environ
32360944	"The accuracy of ""Preliminary estimation of the novel coronavirus disease (COVID-19) cases in Iran: A modelling analysis based on overseas cases and air travel data""."	Int J Infect Dis
32360941	Effective Reproductive Number estimation for initial stage of COVID-19 pandemic in Latin American Countries.	Int J Infect Dis
32360907	"Estimation of COVID-19 prevalence in Italy, Spain, and France."	Sci Total Environ
32360497	The SARS-CoV-2 seroprevalence is the key factor for deconfinement in France.	J Infect
32360077	Estimating severe and critical illness in children with COVID-19.	Early Hum Dev
32356869	Public Health Measures and the Reproduction Number of SARS-CoV-2.	JAMA
32355547	"Trends and prediction in daily incidence of novel coronavirus infection in China, Hubei Province and Wuhan City: an application of Farr's law."	Am J Transl Res
32355435	Mathematical modeling of the spread of the coronavirus disease 2019 (COVID-19) taking into account the undetected infections. The case of China.	Commun Nonlinear Sci Numer Simul
32355424	Real-time forecasts and risk assessment of novel coronavirus (COVID-19) cases: A data-driven analysis.	Chaos Solitons Fractals
32353991	Early Transmission Dynamics of Novel Coronavirus (COVID-19) in Nigeria.	Int J Environ Res Public Health
32353723	Early forecasting of the potential risk zones of COVID-19 in China's megacities.	Sci Total Environ
32353346	Estimation of COVID-19 burden in Egypt.	Lancet Infect Dis
32349259	Covid-19 Outbreak Progression in Italian Regions: Approaching the Peak by the End of March in Northern Italy and First Week of April in Southern Italy.	Int J Environ Res Public Health
32346663	A simple model for COVID-19.	Infect Dis Model
32343747	Estimating the burden of United States workers exposed to infection or disease: A key factor in containing risk of COVID-19 infection.	PLoS One
32343682	Strengths and limitations of mathematical models in pandemicsthe case of COVID-19 in Chile.	Medwave
32343650	Excess Mortality Estimation During the COVID-19 Pandemic: Preliminary Data from Portugal.	Acta Med Port
32342242	Outbreak dynamics of COVID-19 in China and the United States.	Biomech Model Mechanobiol
32342041	Forecasting the impact of coronavirus disease during delivery hospitalization: an aid for resource utilization.	Am J Obstet Gynecol MFM
32341718	Prediction of numbers of the accumulative confirmed patients (NACP) and the plateau phase of 2019-nCoV in China.	Cogn Neurodyn
32341627	Estimating the infection horizon of COVID-19 in eight countries with a data-driven approach.	Chaos Solitons Fractals
32339723	Estimating the instant case fatality rate of COVID-19 in China.	Int J Infect Dis
32338150	Mathematic modeling of COVID-19 in the United States.	Emerg Microbes Infect
32337324	The Data set for Patient Information Based Algorithm to Predict Mortality Cause by COVID-19.	Data Brief
32336803	[Projecting the Spread of COVID-19 for Germany].	Wirtschaftsdienst
32334207	Real-time estimation and prediction of mortality caused by COVID-19 with patient information based algorithm.	Sci Total Environ
32334161	Can we predict the occurrence of COVID-19 cases? Considerations using a simple model of growth.	Sci Total Environ
32334160	Effect of weather on COVID-19 spread in the US: A prediction model for India in 2020.	Sci Total Environ
32334157	Prediction for the spread of COVID-19 in India and effectiveness of preventive measures.	Sci Total Environ
32334115	Preliminary estimates of the reproduction number of the coronavirus disease (COVID-19) outbreak in Republic of Korea and Italy by 5 March 2020.	Int J Infect Dis
32330560	Presumptive asymptomatic COVID-19 carriers' estimation and expected person-to-person spreading among repatriated passengers returning from China.	Travel Med Infect Dis
32330458	Effect of changing case definitions for COVID-19 on the epidemic curve and transmission parameters in mainland China: a modelling study.	Lancet Public Health
32330410	"Doubling Time of the COVID-19 Epidemic by Province, China."	Emerg Infect Dis
32330299	Estimating the effects of asymptomatic and imported patients on COVID-19 epidemic using mathematical modeling.	J Med Virol
32327901	SBDiEM: A new mathematical model of infectious disease dynamics.	Chaos Solitons Fractals
32326512	Epidemiology of Coronavirus COVID-19: Forecasting the Future Incidence in Different Countries.	Healthcare (Basel)
32325120	The reproductive number R0 of COVID-19 in Peru: An opportunity for effective changes.	Travel Med Infect Dis
32325039	Projecting the demand for ventilators at the peak of the COVID-19 outbreak in the USA.	Lancet Infect Dis
32324625	Estimating the Size of a COVID-19 Epidemic from Surveillance Systems.	Epidemiology
32324118	"Population-Based Estimates of Chronic Conditions Affecting Risk for Complications from Coronavirus Disease, United States."	Emerg Infect Dis
32320809	Changes in testing rates could mask the novel coronavirus disease (COVID-19) growth rate.	Int J Infect Dis
32317044	Outbreak Trends of Coronavirus Disease-2019 in India: A Prediction.	Disaster Med Public Health Prep
32316165	Naive Forecast for COVID-19 in Utah Based on the South Korea and Italy Models-the Fluctuation between Two Extremes.	Int J Environ Res Public Health
32315282	Estimation of Coronavirus Disease Case-Fatality Risk in Real Time.	Emerg Infect Dis
32314804	Epidemiological trends of COVID-19 epidemic in Italy over March 2020: From 1000 to 100 000 cases.	J Med Virol
32313405	"Predicting turning point, duration and attack rate of COVID-19 outbreaks in major Western countries."	Chaos Solitons Fractals
32311320	Impact assessment of non-pharmaceutical interventions against coronavirus disease 2019 and influenza in Hong Kong: an observational study.	Lancet Public Health
32309108	Mathematical prediction of the time evolution of the COVID-19 pandemic in Italy by a Gauss error function and Monte Carlo simulations.	Eur Phys J Plus
32308940	"Predicting the mortality due to Covid-19 by the next month for Italy, Iran and South Korea; a simulation study."	Gastroenterol Hepatol Bed Bench
32308258	"Analysis and forecast of COVID-19 spreading in China, Italy and France."	Chaos Solitons Fractals
32306406	"Advanced forecasting of SARS-CoV-2-related deaths in Italy, Germany, Spain, and New York State."	Allergy
32305271	COVID-19 virus outbreak forecasting of registered and recovered cases after sixty day lockdown in Italy: A data driven model approach.	J Microbiol Immunol Infect
