pmid	title_e	journal
32424327	Coronavirus disease 2019 (SARS-CoV-2) and colonization of ocular tissues and secretions: a systematic review.	Eye (Lond)
32423849	SARS-CoV-2 and gastrointestinal tract: The dark side of the pandemic.	Dig Liver Dis
32422438	The risk of COVID-19 transmission in favelas and slums in Brazil.	Public Health
32422198	Importance of precise data on SARS-CoV-2 transmission dynamics control.	Lancet Infect Dis
32420863	COVID-19 and animals: What do we know?	Turk J Urol
32419854	Coronavirus in pregnancy. What we know so far?	Maedica (Bucur)
32419544	COVID 19 in neonates.	J Matern Fetal Neonatal Med
32418711	How to reduce the potential risk of vertical transmission of SARS-CoV-2 during vaginal delivery?	Eur J Obstet Gynecol Reprod Biol
32417802	The changing landscape of SARS-CoV-2: Implications for the maternal-infant dyad.	J Neonatal Perinatal Med
32417744	"Monitoring disease transmissibility of 2019 novel coronavirus disease in Zhejiang, China."	Int J Infect Dis
32417268	"'Led by the science', evidence gaps, and the risks of aerosol transmission of SARS-COV-2."	Resuscitation
32416534	Impact of building ventilation systems and habitual indoor incense burning on SARS-CoV-2 virus transmissions in Middle Eastern countries.	Sci Total Environ
32416357	Effects of air pollutants on the transmission and severity of respiratory viral infections.	Environ Res
32416146	Assessing the effects of metropolitan-wide quarantine on the spread of COVID-19 in public space and households.	Int J Infect Dis
32415548	The role of environmental factors to transmission of SARS-CoV-2 (COVID-19).	AMB Express
32413251	Nebulized Treatments and the Possible Risk of Coronavirus Transmission: Where Is the Evidence?	Chronic Obstr Pulm Dis
32412918	"COVID-19: A Worldwide, Zoonotic, Pandemic Outbreak."	Altern Ther Health Med
32412512	The new coronavirus that came from the East: analysis of the initial epidemic in Mexico.	Gac Med Mex
32411337	Transmission routes of SARS-CoV-2.	J Dent Sci
32409742	SARS-CoV-2 likes it cool.	Nat Rev Immunol
32409430	Transmission and risk factors of OF COVID-19.	Cleve Clin J Med
32408911	Current knowledge of COVID-19 and infection prevention and control strategies in healthcare settings: A global analysis.	Infect Control Hosp Epidemiol
32408845	Virus transmission during orthopedic surgery on patients with COVID-19 - a brief narrative review.	Acta Orthop
32408776	Improving the quality of care in pregnancy and childbirth with coronavirus (COVID-19): a systematic review.	J Matern Fetal Neonatal Med
32408338	Pathogenesis and transmission of SARS-CoV-2 in golden hamsters.	Nature
32408337	Infection of dogs with SARS-CoV-2.	Nature
32407893	"The epidemiology of reverse transmission of COVID-19 in Gansu Province, China."	Travel Med Infect Dis
32407364	Are pangolins the intermediate host of the 2019 novel coronavirus (SARS-CoV-2)?	PLoS Pathog
32407303	"High SARS-CoV-2 Attack Rate Following Exposure at a Choir Practice - Skagit County, Washington, March 2020."	MMWR Morb Mortal Wkly Rep
32406305	What every orthopaedic surgeon should know about COVID-19: A review of the current literature.	J Orthop Surg (Hong Kong)
32406140	"The ocular surface, coronaviruses and COVID-19."	Clin Exp Optom
32405157	The dilemmas of the classification of SARS-CoV-2 infection without clinical manifestations: Asymptomatic or presymptomatic.	J Formos Med Assoc
32405028	Infection of bat and human intestinal organoids by SARS-CoV-2.	Nat Med
32404529	"Comparison of Severe Acute Respiratory Syndrome Coronavirus 2 Spike Protein Binding to ACE2 Receptors from Human, Pets, Farm Animals, and Putative Intermediate Hosts."	J Virol
32404416	The airborne lifetime of small speech droplets and their potential importance in SARS-CoV-2 transmission.	Proc Natl Acad Sci U S A
32403141	Vertical Transmission of Severe Acute Respiratory Syndrome Coronavirus 2: A Systematic Review.	Am J Perinatol
32402910	Possible environmental effects on the spread of COVID-19 in China.	Sci Total Environ
32402329	Novel human coronavirus (SARS-CoV-2): A lesson from animal coronaviruses.	Vet Microbiol
32402157	Transmission of SARS-CoV-2 in Domestic Cats.	N Engl J Med
32401959	"Importation and early local transmission of COVID-19 in Brazil, 2020."	Rev Inst Med Trop Sao Paulo
32401373	Protecting dental manpower from COVID-19 infection.	Oral Dis
32401188	Centralized air-conditioning and transmission of novel coronavirus.	Pathog Glob Health
32399507	"Early transmission dynamics of COVID-19 in a southern hemisphere setting: Lima-Peru: February 29(th)-March 30(th), 2020."	Infect Dis Model
32398954	"Initial success in the identification and management of the coronavirus disease 2019 (COVID-19) indicates human-to-human transmission in Wuhan, China."	Int J Biol Sci
32398569	"COVID-19 in Children, Pregnancy and Neonates: A Review of Epidemiologic and Clinical Features."	Pediatr Infect Dis J
32398322	COVID-19: lessons to date from China.	Arch Dis Child
32398162	COVID-19 vulnerability: the potential impact of genetic susceptibility and airborne transmission.	Hum Genomics
32397896	Placental Pathology in Covid-19 Positive Mothers: Preliminary Findings.	Pediatr Dev Pathol
32397699	[Study on transmission dynamic of 15 clusters of COVID-2019 cases in Ningbo].	Zhonghua Liu Xing Bing Xue Za Zhi
32397698	[Investigation of a cluster epidemic of COVID-19 in Ningbo].	Zhonghua Liu Xing Bing Xue Za Zhi
32397697	[Investigation of transmission chain of a cluster COVID-19 cases].	Zhonghua Liu Xing Bing Xue Za Zhi
32395017	Impacts of social and economic factors on the transmission of coronavirus disease 2019 (COVID-19) in China.	J Popul Econ
32393595	Managing COVID-19 disease in pediatric patients.	Cleve Clin J Med
32393589	Can cats become infected with Covid-19?	Vet Rec
32393409	Does intranasal naloxone administration increase the risk of 2019 coronavirus disease transmission?	CJEM
32393381	"Perceived infection transmission routes, infection control practices, psychosocial changes, and management of COVID-19 infected healthcare workers in a tertiary acute care hospital in Wuhan: a cross-sectional survey."	Mil Med Res
32393111	"COVID-19: animals, veterinary and zoonotic links."	Vet Q
32392504	Lack of COVID-19 transmission on an international flight.	CMAJ
32392488	"Transmission of coronavirus by nebulizer: a serious, underappreciated risk."	CMAJ
32392337	SARS-CoV-2 (COVID-19): What Do We Know About Children? A Systematic Review.	Clin Infect Dis
32392331	"Household Transmission of SARS-CoV-2, Zhuhai, China, 2020."	Clin Infect Dis
32392129	Screening of healthcare workers for SARS-CoV-2 highlights the role of asymptomatic carriage in COVID-19 transmission.	Elife
32392125	"SARS-CoV-2 Transmission from Presymptomatic Meeting Attendee, Germany."	Emerg Infect Dis
32391407	"COVID 19 can spread through breathing, talking, study estimates."	Curr Med Res Pract
32391310	Does COVID-19 Spread Through Droplets Alone?	Front Public Health
32391309	Role of the Eye in Transmitting Human Coronavirus: What We Know and What We Do Not Know.	Front Public Health
32390064	COVID-19 in older adults.	Aging Clin Exp Res
32389182	Effective transmission across the globe: the role of climate in COVID-19 mitigation strategies.	Lancet Planet Health
32389133	Regional difference in the rate of spread of SARS-CoV-2.	Infect Control Hosp Epidemiol
32388948	[Analysis of transmission characteristics of COVID-19 in Shaanxi Province].	Zhonghua Yu Fang Yi Xue Za Zhi
32388933	[Contagiousness and secondary attack rate of 2019 novel coronavirus based on cluster epidemics of COVID-19 in Guangzhou].	Zhonghua Liu Xing Bing Xue Za Zhi
32388469	"Gastrointestinal, hepatobiliary, and pancreatic manifestations of COVID-19."	J Clin Virol
32388162	On airborne transmission and control of SARS-Cov-2.	Sci Total Environ
32388138	Hypothesized behavioral host manipulation by SARS-CoV2/COVID-19 infection.	Med Hypotheses
32387617	COVID-19: The first documented coronavirus pandemic in history.	Biomed J
32387327	Severe acute respiratory syndrome coronavirus 2 in pregnancy: symptomatic pregnant women are only the tip of the iceberg.	Am J Obstet Gynecol
32386545	Coast-to-Coast Spread of SARS-CoV-2 during the Early Epidemic in the United States.	Cell
32386428	Coronavirus Disease 2019: The Role of the Fibrinolytic System from Transmission to Organ Injury and Sequelae.	Semin Thromb Hemost
32385869	COVID-19 with dermatologic manifestations and implications: An unfolding conundrum.	Dermatol Ther
32385225	Current State of Knowledge About SARS-CoV-2 and COVID-19 Disease in Pregnant Women.	Med Sci Monit
32384139	Sexual Health in the SARS-CoV-2 Era.	Ann Intern Med
32383520	Society of Robotic Surgery review: recommendations regarding the risk of COVID-19 transmission during minimally invasive surgery.	BJU Int
32383432	Structural Vulnerability in the U.S. Revealed in Three Waves of COVID-19.	Am J Trop Med Hyg
32383171	Asymptomatic cases with SARS-CoV-2 infection.	J Med Virol
32382001	[Maternal and neonatal consequences of coronavirus COVID-19 infection during pregnancy: a scoping review].	Rev Esp Salud Publica
32381147	Respiratory surveillance wards as a strategy to reduce nosocomial transmission of COVID-19 through early detection: The experience of a tertiary-care hospital in Singapore.	Infect Control Hosp Epidemiol
32380152	Potential infectious risk from the pets carrying SARS-CoV-2.	Travel Med Infect Dis
32380010	Will environmental changes in temperature affect the course of COVID-19?	Braz J Infect Dis
32379909	SARS-CoV-2 possible contamination of genital area: implications for sexual and vertical transmission routes.	J Eur Acad Dermatol Venereol
32379757	COVID-19 in Latin America: Novel transmission dynamics for a global pandemic?	PLoS Negl Trop Dis
32379731	"COVID-19 Among Workers in Meat and Poultry Processing Facilities - 19 States, April 2020."	MMWR Morb Mortal Wkly Rep
32379707	Examining the incubation period distributions of COVID-19 on Chinese patients with different travel histories.	J Infect Dev Ctries
32379350	Codon bias analysis may be insufficient for identifying host(s) of a novel virus.	J Med Virol
32378801	Comprehensive overview of COVID-19 based on current evidence.	Dermatol Ther
32377932	Animal-to-Human Viral Transitions: Is SARS-CoV-2 an Evolutionarily Successful One?	J Mol Evol
32377007	Species distribution models are inappropriate for COVID-19.	Nat Ecol Evol
32376669	Reducing risks from coronavirus transmission in the home-the role of viral load.	BMJ
32376320	Severe acute respiratory syndrome coronavirus 2 detection in the female lower genital tract.	Am J Obstet Gynecol
32376317	Evidence for and against vertical transmission for severe acute respiratory syndrome coronavirus 2.	Am J Obstet Gynecol
32375884	Clinical evidence based review and recommendations of aerosol generating medical procedures in otolaryngology - head and neck surgery during the COVID-19 pandemic.	J Otolaryngol Head Neck Surg
32375455	Prediction of COVID-19 transmission dynamics using a mathematical model considering behavior changes in Korea.	Epidemiol Health
32374208	A Critical Needs Assessment for Research in Companion Animals and Livestock Following the Pandemic of COVID-19 in Humans.	Vector Borne Zoonotic Dis
32372742	Asymptomatic SARS-CoV-2 infections: What do we need to know?	Infect Control Hosp Epidemiol
32372076	SARS-CoV-2 human disinfection chambers: a critical analysis.	Occup Med (Lond)
32371560	PAP therapy increases the risk of transmission of COVID-19.	Cleve Clin J Med
32369975	Time from Symptom Onset to Hospitalisation of Coronavirus Disease 2019 (COVID-19) Cases: Implications for the Proportion of Transmissions from Infectors with Few Symptoms.	J Clin Med
32369656	Coronavirus disease 2019 among pregnant Chinese women: case series data on the safety of vaginal birth and breastfeeding.	BJOG
32369619	Observations about sexual and other routes of SARS-CoV-2 (COVID-19) transmission and its prevention.	Clin Exp Dermatol
32369435	Canine Respiratory Coronavirus: A Naturally Occurring Model of COVID-19?	Vet Pathol
32369217	"Transmission and clinical characteristics of coronavirus disease 2019 in 104 outside-Wuhan patients, China."	J Med Virol
32368532	Stability and infectivity of coronaviruses in inanimate environments.	World J Clin Cases
32367793	"Epidemiological characteristics of confirmed COVID-19 in Guizhou province, China."	Disaster Med Public Health Prep
32367576	Saliva is a non-negligible factor in the spread of COVID-19.	Mol Oral Microbiol
32367287	New evidence of SARS-CoV-2 transmission through the ocular surface.	Graefes Arch Clin Exp Ophthalmol
32366488	"Nosocomial outbreak of COVID-19 pneumonia in Wuhan, China."	Eur Respir J
32366061	The COVID-19 Pandemic: Clinical Information for Ophthalmologists.	Turk J Ophthalmol
32365180	Potential influence of COVID-19/ACE2 on the female reproductive system.	Mol Hum Reprod
32365178	High proportion of asymptomatic and presymptomatic COVID-19 infections in air passengers to Brunei.	J Travel Med
